Tdh,chamber,trt,CO2L_mean,DIFFP_mean,CO2FLOW_mean,CO2CChamb_mean,DPCChamb_mean,TAIR_mean,AddTime_mean,LCO2slope_mean,CONDH2O_mean,TBox_mean,DoorCnt_mean,CO2C_mean,ROTR_RH_mean,AIRPRESS_mean,DewPntC_mean,ROTR_TA_mean,PAR_mean,WIND_mean,REFCO2_mean,RAIN_mean,Taref_al_mean,RHref_al_mean,Tchilled_SP_mean,Tchilled_mean,DPref_al_mean,Tair_SP_mean,RH_al_mean,DP_al_mean,Tsub_al_mean,RH_SP_mean,Tair_al_mean,kfactor_mean,ChVolume_mean,HWTC_mean,prevDateTime_mean,prevHWTC_mean,prevCWTC_mean,tcycle_mean,fCO2_mean,Href_mean,ICO2_mean,Dref_mean,Ain_mean,Aout_mean,v_mean,F_mean,deltaS_mean,Fwat_mean,Vwat_mean,deltaH2O_mean,FluxH2O_mean,FluxCO2_mean,d18O.corrected_WV,d18O.corrected_WV(AMB),d18O.corrected_Cond,leaftemp,Camp
25/10/2016 12:00,C10,elevated ,407.025,107.675,321.3624954,406,14.45,26.05,464.7504983,1.05239475,0.028396738,35.6,0,400.4,25.62,101.58,6.475,25.455,1771.7,1.315,400.1,0,25.32479119,35.74175692,5.17739886,5.187500179,9.201068163,28.32703805,48.51696968,16.43907952,28.56814194,36.00754738,28.26894641,0.79,52800,1861.728927,,1876.56099,407.175,900,5.35604159,1152.810077,0.123471711,1.181327696,7.581637182,7.635538182,0.138394666,0.135420101,-0.003077381,0.003841222,0.006247517,-0.000382789,0.030420244,0.123574526,-12.78453775,-11.38480927,,28.7985,1
25/10/2016 13:00,C10,elevated ,407.975,106.65,320.7399979,406,13.975,26.825,407.5585241,1.045194,0.037931409,37.025,1,399.5,24.24,101.475,6.275,26.405,1591.7,1.44,400.1,0,26.33110642,33.5171442,4.998658538,5.050000072,8.998248577,29.32527852,43.73230124,15.97845817,29.30570793,33.27761936,29.47012043,0.79,52800,1798.712158,,1800.176002,406.575,900,5.345666631,1148.228289,0.10807091,1.176155081,7.528829146,7.577963437,0.137350906,0.134477097,-0.001505952,0.003803169,0.005996664,-3.77E-05,0.040087236,0.106703054,-7.90527351,-11.45661894,,30.0375,1
25/10/2016 14:00,C10,elevated ,405.875,104.9,320.3424988,409.2,13.6,28,391.2485359,1.04870475,0.036895032,36.825,0,400.1,22.4,101.38,6.625,27.595,1313.35,1.41,399.8,0,27.53080797,32.64169359,5.741288304,5.62500006,9.744922519,30.52847481,40.77827501,15.77174973,30.4749856,32.5666585,30.43852234,0.79,52800,1773.651577,,1771.154424,406.85,900,5.339041646,1200.080367,0.10361946,1.170128687,7.449129583,7.492024664,0.136862883,0.132953531,0.006154762,0.003936497,0.005851456,6.48E-05,0.038874827,0.093555346,-12.7894649,-11.39339603,-4.590571429,31.13,1
24/10/2016 13:00,C11,ambient,411.175,95.55,336.5625076,412.175,9.825,22.875,305.6516235,1.04096875,0.021180556,32.425,0,403.65,32.3,101.68,5.9,22.375,1603.15,1.275,403.65,0,22.39302778,41.37520504,4.620487154,4.800000072,8.667731166,22.37623739,50.58219099,11.78911304,24.14308047,41.32001019,22.4697206,0.88,49800,1375.190837,,1377.062337,409.225,900,5.609375127,1119.686998,0.084982956,1.1943768,7.998454236,8.018828927,0.147550665,0.144133288,0.007287202,0.003932103,0.004841688,-4.56E-05,0.022044585,0.074278376,-12.40697086,-12.58290861,-5.101122874,24.8905,1
24/10/2016 14:00,C11,ambient,412.925,94.65,338.3899994,413.325,9.075,23.15,272.337657,1.0404425,0.020208333,34.65,0,403.075,29.215,101.6,5.7,22.74,1390.55,1.855,402.8,0,22.82976675,39.2085166,4.370068312,4.325000167,8.232006907,22.82205033,47.60236359,11.14118648,24.30980444,39.25810909,22.85033488,0.88,49800,1324.265164,,1324.912567,413.05,900,5.639833323,1089.596396,0.076187883,1.191807073,7.951260995,7.969869773,0.14705941,0.142980711,0.000679315,0.003806747,0.004637496,-1.57E-05,0.021023342,0.071429869,-14.02347152,-13.13103258,,25.35966667,1
24/10/2016 15:00,C11,ambient,413.575,94.075,338.1975021,413.9,9.4,23.175,256.2588308,1.043378,0.020069444,33.775,0,403.35,28.16,101.57,5.225,22.955,1038.5,1.28,403.35,0,22.8878653,37.81010628,3.761038721,3.662500054,7.730169594,22.90035367,48.51701546,11.38013685,23.22844887,37.78094673,22.78662324,0.88,49800,1345.133934,,1321.134969,413.9,900,5.636625036,1054.848258,0.071652933,1.191374194,7.92459355,7.947540771,0.146852158,0.142695304,0,0.00367415,0.004698579,0.000584144,0.021678018,0.067496078,-13.81066093,-13.27287285,-5.963293453,25.113,1
24/10/2016 16:00,C11,ambient,414.525,92.375,335.6124954,414.5,11.65,21.9,208.2741683,1.040513,0.02,31.7,0,404.525,31.55,101.59,5.175,21.655,619.95,2.455,404.25,0,21.62765527,40.81088924,3.692838907,3.612500042,7.69741267,21.64621735,57.19350958,12.79966295,21.67070818,40.81088924,21.67660546,0.88,49800,1478.807245,,1467.663148,413.325,900,5.59354159,1051.684047,0.057790264,1.196728984,7.870191514,7.903767392,0.14625581,0.142032614,0.00290253,0.003637248,0.005136171,0.000271114,0.021770037,0.050664538,-12.7963351,-13.27180781,-4.560168969,23.00183333,1
24/10/2016 17:00,C11,ambient,418.9,92.7,328.4100037,418.325,10.75,18.825,51.5164414,1.0385755,0.009305556,28.35,0,407.75,42.82,101.665,6.125,18.65,131.1,2.515,407.475,0,18.53470564,51.27312088,4.287195504,4.150000095,8.287821054,18.56274652,64.28309917,11.44589877,18.53530145,51.12211609,18.26825738,0.88,49800,1348.711032,,1384.202693,418.6,900,5.473500061,1091.662747,0.014120573,1.210139783,7.929260866,7.949573499,0.148459646,0.144240482,-0.000679315,0.0038011,0.004707914,-0.000862581,0.009349789,0.010580725,-12.02638543,-13.35058265,-4.111794012,17.619,1
24/10/2016 18:00,C11,ambient,420.95,92.95,240.5699921,420.675,9.325,16.55,10,1.0351785,0.004166667,24.975,0,411.575,54.205,101.79,7.15,16.315,8.9,1.62,411.575,0,16.10588205,60.97143078,4.620944917,4.637499988,8.603831291,16.12436104,66.28640747,9.870127797,16.19994819,60.95345211,16.0912782,0.88,49800,1211.843124,,1258.188203,419.225,900,4.009499868,1114.114768,0.002655605,1.221708559,7.978428794,7.986180095,0.149981787,0.146595111,0.003581845,0.003898475,0.004244515,-0.001124774,0.003387933,-0.004312916,-12.63654834,-14.09723285,-4.15489,15.38466667,1
24/10/2016 19:00,C11,ambient,427.325,93.1,158.7550049,428.025,8.625,14.375,6,1.0332955,0.003125,22.5,0,418.9,67.1,101.88,7.95,14.195,0,0.03,418.025,0,14.00650346,70.09101582,4.702213287,4.700000167,8.701903939,14.025455,70.65513706,8.903751016,14.10613716,69.99581528,14.12800407,0.88,49800,1137.018298,,1136.368718,425.95,900,2.645916748,1119.169718,0.001578307,1.231713868,8.017623059,8.019044907,0.153231336,0.149625088,0.005125744,0.003931908,0.003995383,1.57E-05,0.003204191,-0.007153685,-13.03418411,-14.10561589,-2.789574299,13.457,1
24/10/2016 20:00,C11,ambient,434.9,93.75,158.8824997,434.5,9.05,12.425,7.5,1.0301515,0.001736111,20.525,0,423.6,81.11,101.99,8.25,12.25,0,0,423.325,0,12.05198979,77.98902702,4.435137093,4.425000072,8.438668966,12.04856265,80.50199604,8.869724989,12.2906394,77.99419403,12.07775271,0.88,49800,1133.996602,,1142.373768,433.625,900,2.648041662,1096.6685,0.001968552,1.241602816,8.07708334,8.080072132,0.15673187,0.152643828,0.002161458,0.003877247,0.004010676,-0.000202899,0.001666641,-0.004280949,-10.67281126,-13.39336556,-3.105055357,11.58166667,1
24/10/2016 21:00,C11,ambient,439.675,94.225,158.9875031,440.35,8.45,11.1,13.15472341,1.0301725,0.001111111,18.9,0,428.6,147.255,102,8.3,10.875,0,0,428.625,0,10.72395301,84.28557205,4.298434079,4.162500024,8.299307227,10.72579241,83.82917786,8.188534737,11.21849704,84.26002979,10.74834061,0.88,49800,1081.375495,,1093.268855,438.6,900,2.649791718,1085.50591,0.003454527,1.247588646,8.116676292,8.116343871,0.159555537,0.155312237,0.004322917,0.003856204,0.003841364,-0.000288034,0.000808237,-0.00511169,-10.20145099,-12.38117219,-2.294146875,10.31033333,1
24/10/2016 22:00,C11,ambient,445.2,94.25,237.75,446.225,8.3,11.1,16.47049677,1.03071225,0.000972222,17.725,0,439.475,155.975,102,8.225,10.86,0,0,437.7,0,10.60907722,85.05600357,4.331740856,4.012499958,8.332153082,10.6175673,84.29791451,8.041604936,10.94708824,84.98396778,10.52919698,0.88,49800,1071.703552,,1070.870944,443.575,900,3.9625,1087.130346,0.004320936,1.248085811,8.11941839,8.118177233,0.161720458,0.158655011,0.006546131,0.003863305,0.003807896,2.02E-05,0.000936978,-0.005290641,-9.833059603,-11.94707285,-5.516879524,10.25666667,1
24/10/2016 23:00,C11,ambient,456.475,94.9,237.25,456.775,8.125,10.275,10,1.02920925,0.000763889,17.125,0,448.25,156.05,102,8.45,10.12,0,0,446.5,0,9.950900674,88.064744,4.178970993,4.075000048,8.172677934,9.969384789,85.79651165,7.760073006,10.34207737,87.98517132,10.00695467,0.88,49800,1053.367425,,1066.7231,455.025,900,3.954166667,1077.023805,0.002615055,1.25104142,8.156701772,8.15479008,0.166291295,0.162589923,0.004322917,0.00384484,0.003759496,-0.000323448,0.000355097,-0.005409234,-9.880055629,-11.96623444,,9.496666667,1
25/10/2016 0:00,C11,ambient,476.4,95.3,237.965004,478.825,7.725,9.525,43.76376057,1.030303,0.000763889,16.55,0,468.25,156.12,101.955,8.25,9.33,0,0,469.425,0,8.599753618,83.87276967,3.780321002,3.700000028,7.447001179,8.600619713,77.18681717,6.899858991,9.117278695,83.89704736,8.646997134,0.88,49800,879.2107649,,882.8738894,473.225,900,3.966083399,945.9432906,0.011438516,1.25711081,8.189673246,8.184273044,0.17494794,0.171628179,0.013833333,0.003391437,0.003150357,-8.88E-05,0.000433989,-0.005714579,-10.03513113,-11.54712318,-3.409046228,8.803166667,1
25/10/2016 1:00,C11,ambient,503.25,95.625,237.7275009,505.25,7.2,8.425,57.0332731,1.03330025,0.000972222,15.95,0,499.375,156.215,101.9,8.1,8.29,0,0,497.325,0,8.079155862,93.17096519,3.063325346,3.475000083,7.066327989,8.079451442,90.32892323,6.398676515,8.760935426,93.15826988,8.008133829,0.88,49800,969.0442201,,980.6926299,498.5,900,3.962125015,1004.406071,0.014940335,1.25846815,8.20987923,8.207002673,0.185116179,0.182275544,0.016674107,0.003612631,0.003484213,-0.000282378,0.000561426,-0.004574408,-11.6581947,-11.10264503,,7.7351,1
25/10/2016 2:00,C11,ambient,517.575,95.725,315.015007,518.425,6.6,7.75,27.03870118,1.0295035,0.000833333,15.3,0,509.95,156.275,101.9,7.95,7.545,0,0,511.4,0,7.383748472,94.13726711,2.422648787,2.362500012,6.428283036,7.372082651,90.759305,5.681851089,8.143962562,94.13122654,7.34739393,0.88,49800,930.8220024,,940.1517163,514.325,900,5.250250117,967.8206689,0.007047968,1.26176098,8.223790564,8.220776828,0.190262641,0.187753374,0.010127976,0.003486929,0.003352388,-0.000226169,0.000472623,-0.005589275,-11.91884199,-10.79419669,,7.145533333,1
25/10/2016 3:00,C11,ambient,530.025,96.1,315.4324951,531.35,5.95,7.075,19.20623428,1.0287005,0.000972222,14.625,0,522.875,156.31,101.9,7.4,6.9,0,0.02,523.15,0,6.726358771,94.61945343,1.718307406,1.812499985,5.707174838,6.742973685,90.30631447,4.922319591,7.636389971,94.59239388,6.810788691,0.88,49800,892.737042,,905.4715674,528.125,900,5.257208252,930.0102682,0.00502085,1.264905195,8.248981158,8.245937491,0.195603054,0.192655841,0.007966518,0.003360927,0.003225049,-0.000308708,0.000527637,-0.005892881,-11.80553669,-10.6701404,,6.610533333,1
25/10/2016 4:00,C11,ambient,534.3,96.275,79.46749878,533.425,5.225,6.475,3.5,1.027522,0.000902778,14,0,514.925,156.355,101.9,6.9,6.42,0,0,514.925,0,6.220718443,95.05334759,1.222840384,1.275000006,5.125189066,6.222634375,90.13726711,3.999643773,7.094844937,95.03922653,6.195349455,0.88,49800,854.2640315,,866.4811747,534.6,900,1.324458313,902.363701,0.000919763,1.267326894,8.263538073,8.259604563,0.196690654,0.189961291,-0.00290253,0.003266745,0.003091142,-0.000296165,0.000431009,-0.00290707,-11.63034914,-10.63781391,,5.97695,1
25/10/2016 5:00,C11,ambient,528.75,95.9,79.61000061,526.375,4.65,6.125,5,1.025373,0.001319444,13.45,0,503.775,156.38,101.915,6.65,6.07,34.7,0,506.7,0,5.797134757,95.56592655,1.001881555,0.975000016,4.659854233,5.796718121,88.97501373,3.331546277,6.645768464,95.59053326,5.94675833,0.88,49800,828.6841382,,825.1400711,530.475,900,1.326833344,880.9439915,0.001316303,1.269540161,8.253944176,8.249676359,0.193862278,0.18671448,-0.010127976,0.003185083,0.002994556,8.59E-05,0.001214808,0.004296481,-11.68267735,-11.19898013,-1.283440179,6.1189,1
25/10/2016 6:00,C11,ambient,493.6,95.4,158.5299988,491.125,8,8.6,99.07390869,1.0225745,0.007847222,13.575,0,483.8,156.21,101.975,7.7,8.315,100,0,484.725,0,8.052066505,96.19577408,3.512735307,3.674999997,7.515570581,8.023588657,90.34274292,7.306860268,9.222925186,96.22584343,8.899557948,0.88,49800,1032.98242,,961.9730556,499.65,900,2.642166646,1037.443121,0.025992021,1.259381881,8.204114366,8.20375094,0.179869753,0.177531684,-0.02105878,0.003726077,0.003709852,0.001720137,0.009551135,0.044712732,-11.4528,-11.22132252,,11.01475,1
25/10/2016 7:00,C11,ambient,471.625,97.075,321.7624969,469.1,10.425,12.425,261.1917386,1.02504675,0.010486111,16.325,0,454.425,113.025,102,9.3,12.245,525.6,0.065,457.4,0,11.97274101,86.80434608,5.991238952,6.25,9.993688226,11.9600122,87.78836536,10.07387459,13.8140806,86.96993446,11.94591022,0.88,49800,1226.752079,,1183.817834,476.15,900,5.362708282,1212.660227,0.069460347,1.241545033,8.222392219,8.223542927,0.172216712,0.167899074,-0.017415179,0.004364045,0.004415416,0.001039782,0.011577264,0.082557887,-11.32911788,-11.29888212,,14.9625,1
25/10/2016 8:00,C11,ambient,446.125,97.7,325.2500076,445.325,10.2,15.825,305.3482168,1.02631025,0.010277778,20.05,0,434.2,69.355,102,9.95,15.655,1145.4,0.195,435.075,0,15.34752846,73.32435799,6.681834877,6.675000191,10.70518696,15.33758366,76.53406525,10.7442596,17.35563064,73.32859612,14.79459524,0.88,49800,1283.535416,,1283.858439,448.85,900,5.42083346,1276.092183,0.082117043,1.226722945,8.201383204,8.201989104,0.163060989,0.159296219,-0.008707589,0.00458057,0.004607619,-7.82E-06,0.010297004,0.087059863,-12.07333377,-10.33521391,,18.284,1
25/10/2016 9:00,C11,ambient,437.85,97.65,330.5599976,437.675,10.625,19.45,305.2294204,1.0288495,0.010347222,23.7,0,425.075,52.99,101.95,10.15,19.175,1415.45,0.7,425.975,0,18.78888965,62.6862154,7.566634595,7.612500131,11.59271359,18.76745129,64.15056276,11.65353024,20.71635532,62.75914526,18.6003015,0.88,49800,1372.057826,,1350.366078,439.725,900,5.509333293,1355.788042,0.083386698,1.211298919,8.150030586,8.151345945,0.159270731,0.154989276,-0.005063988,0.00483862,0.004897341,0.000525302,0.010931246,0.084169231,-13.18815364,-10.01445232,-0.548587679,21.54233333,1
25/10/2016 10:00,C11,ambient,419.225,97.3,332.2799911,418.325,9.25,21.675,249.4351649,1.0293825,0.009861111,26.675,0,406,36.715,101.855,7.85,21.345,1721.95,0.965,407.15,0,21.31955004,47.40267658,5.773188531,5.662500083,9.735043406,21.30622911,52.18073416,10.97309482,23.39498353,47.5640955,21.17755008,0.88,49800,1309.455456,,1330.465937,422.725,900,5.537999852,1200.187596,0.068527144,1.200448658,8.094235471,8.103031602,0.151328677,0.147126513,-0.010869048,0.004258048,0.004650733,-0.000509368,0.009744428,0.075194028,-14.30562119,-10.26790397,-1.337067784,23.63783333,1
25/10/2016 11:00,C11,ambient,412.325,96.15,335.0675049,413.05,10.2,23.65,260.0280066,1.03480775,0.010625,29.475,0,401.9,32.545,101.73,7.4,23.1,1820.45,1.09,401.6,0,23.1686275,42.3508935,5.656683505,5.725000024,9.703026056,23.15967751,49.35025883,12.09936273,25.69784975,42.2206831,23.31148672,0.88,49800,1412.55041,,1368.884588,413.625,900,5.584458415,1200.564296,0.072027221,1.191480736,8.016199974,8.03313209,0.148129994,0.143719664,-0.001420387,0.004223366,0.004979264,0.001060231,0.012441129,0.069037277,-14.35453245,-11.3568649,-2.105368862,25.58033333,1
25/10/2016 12:00,C11,ambient,410.35,94.975,336.4024963,410.1,11.65,25.225,259.9234216,1.036146,0.017916667,32.75,0,400.4,26.8,101.625,6.625,24.895,1797,1.33,400.4,0,24.92276645,36.59019566,5.243751347,5.225000024,9.113237977,24.92484784,48.71896935,13.4391489,26.63225818,36.65471792,25.07746196,0.88,49800,1549.439612,,1524.408625,410.7,900,5.606708272,1151.870366,0.07228453,1.183452776,7.93877545,7.970307028,0.145921047,0.141905702,-0.001482143,0.004017326,0.005424986,0.000608438,0.019932765,0.069751328,-13.45788477,-11.38480927,,27.47566667,1
25/10/2016 13:00,C11,ambient,410.1,93.575,337.3225021,410.7,11.05,26.975,249.859915,1.03797025,0.018958333,35.4,0,399.8,24.205,101.505,6.15,26.35,1647.25,1.255,400.1,0,26.12181926,33.8474493,4.922124207,4.887500048,9.01735127,26.10683322,44.65604782,13.15028751,27.83721566,33.80193901,26.04803634,0.88,49800,1503.828275,,1526.788089,410.4,900,5.622041702,1145.019508,0.069670548,1.177339959,7.859502983,7.887704962,0.144620156,0.140383771,0.000741071,0.003957991,0.005217007,-0.000558708,0.019658642,0.064693091,-11.74591325,-11.45661894,,28.56133333,1
25/10/2016 14:00,C11,ambient,407,92.375,338.715004,407.2,10.725,27.75,198.2740541,1.0407765,0.016736111,37.85,0.5,399.8,23.185,101.4,6.5,27.25,1391.8,1.5,399.8,0,27.26653981,32.6986413,5.582390249,5.637500048,9.571201563,27.2580061,41.24473858,12.89601624,28.28630185,32.83613157,27.28019691,0.88,49800,1493.91353,,1498.074129,407.2,900,5.645250066,1183.477409,0.055466893,1.17146279,7.790587409,7.814793199,0.142061612,0.139048075,-2.04E-17,0.004059369,0.005139985,-0.000101358,0.017715369,0.052453355,-12.67110728,-11.39339603,-4.919382143,29.33,1
24/10/2016 13:00,C12,elevated ,404.875,100.375,512.590004,405.7,13.675,23.175,571.3960018,1.00799725,0.055012346,33,0,403.65,32.3,101.68,5.9,22.375,1603.15,1.275,403.65,0,22.4664185,41.7664175,4.695943594,4.800000072,8.878709793,25.42245221,50.3444519,14.43131351,26.45279026,41.6418066,25.38228965,0.8,52800,1630.778202,,1647.899469,405.1,900,8.543166733,1135.360054,0.242134376,1.194010299,7.451939675,7.488836676,0.135634689,0.134284144,0.001571429,0.003714551,0.005361738,-0.000441181,0.056218353,0.239212402,-12.71615232,-12.58290861,-6.208347619,25.64533333,1
24/10/2016 14:00,C12,elevated ,405.35,100.975,513.9075012,406,13.25,23.075,540.2068768,1.01148375,0.054320988,34.225,0,403.075,29.215,101.6,5.7,22.74,1390.55,1.855,402.8,0,22.82879448,39.05335903,4.320071936,4.287500203,8.179079771,25.83850861,47.69685221,14.16169059,26.05202794,39.07002163,25.91436553,0.8,52800,1594.907261,,1580.667753,406,900,8.56512502,1085.273756,0.229511081,1.191830138,7.465984835,7.50403238,0.136010655,0.134254406,-2.39E-18,0.003560299,0.00525885,0.000367066,0.056386606,0.227754832,-13.32403974,-13.13103258,,26.33983333,1
24/10/2016 15:00,C12,elevated ,407.35,100.975,512.5400085,407.45,13.325,23.175,505.8775625,1.013294,0.049679013,33.775,0,403.35,28.16,101.57,5.225,22.955,1038.5,1.28,403.35,0,22.8452456,37.97248268,3.787396669,3.599999994,7.75755471,25.86062264,47.67982912,14.15102208,25.89351773,37.89129448,25.92054725,0.8,52800,1594.710176,,1580.845513,407.175,900,8.542333476,1056.598418,0.214359248,1.191537793,7.464265745,7.504440104,0.13650296,0.134406369,0.000720238,0.003466236,0.005259734,0.000358009,0.05183052,0.211542419,-13.56775894,-13.27287285,-7.537202857,26.39533333,1
24/10/2016 16:00,C12,elevated ,412.175,100.45,509.6624985,411.875,13.95,21.925,458.3814878,1.0084525,0.039506173,32.225,0,404.525,31.55,101.59,5.175,21.655,619.95,2.455,404.25,0,21.61062431,40.86325121,3.697034419,3.612500012,7.692482233,24.61898637,53.35646772,14.46750915,24.60777259,40.8372159,24.43256354,0.8,52800,1631.236575,,1652.763908,409.8,900,8.494374975,1052.127595,0.193146852,1.196796785,7.461132672,7.504352614,0.137987188,0.134651399,0.005434524,0.003449716,0.005379178,-0.000554837,0.040880798,0.184376539,-11.56930596,-13.27180781,-6.698438565,24.95266667,1
24/10/2016 17:00,C12,elevated ,421.45,101.675,502.7000046,421.25,12.275,18.775,115.5729091,1.00592625,0.027160494,28.8,0,407.75,42.82,101.665,6.125,18.65,131.1,2.515,407.475,0,18.4876039,51.37010288,4.274754226,4.162500083,8.259760499,21.50244379,57.74647331,12.67249143,21.53658986,51.36407185,21.15502119,0.8,52800,1447.865634,,1465.73405,420.975,900,8.37833341,1090.527637,0.048281645,1.21034045,7.549904967,7.576833439,0.142486286,0.137340025,0.000720238,0.003615503,0.004817667,-0.0004614,0.027901258,0.042415146,-13.29472185,-13.35058265,-6.970769286,20.59133333,1
24/10/2016 18:00,C12,elevated ,425.825,102,123.6949997,427.75,12.85,16.575,5,1.0066195,0.015111111,24.925,0,411.575,54.205,101.79,7.15,16.315,8.9,1.62,411.575,0,16.06528389,60.97147608,4.580210626,4.625,8.562714815,19.07007217,66.31933689,12.86920154,19.07713127,60.96926785,19.10563421,0.8,52800,1466.561368,,1500.639907,423.325,900,2.061583328,1111.353098,0.002045222,1.221892484,7.598505614,7.625409255,0.14561482,0.139614336,0.011589286,0.003703629,0.004904684,-0.000876754,0.015435412,-0.015544547,-14.4400106,-14.09723285,-7.364557857,18.585,1
24/10/2016 19:00,C12,elevated ,445.3,101.45,0,445.925,11.625,14.375,0,1.005145,0.008197531,22.275,0,418.9,67.1,101.88,7.95,14.195,0,0.03,418.025,0,13.96165717,70.363904,4.720319808,4.700000107,8.724319696,16.97706974,69.4310894,11.66834974,16.99028015,70.31861973,17.09394813,0.8,52800,1351.698305,,1365.58256,441.825,900,0,1120.356778,0,1.231900987,7.609184397,7.626694013,0.151827806,0.142001795,0.010738095,0.003735551,0.004517231,-0.000357016,0.008622194,-0.020564106,-13.80769934,-14.10561589,-6.36805045,16.62566667,1
24/10/2016 20:00,C12,elevated ,456.575,101,0,456.5,11.675,12.45,0,1.0027035,0.004641975,20.2,0,423.6,81.11,101.99,8.25,12.25,0,0,423.325,0,12.03100896,77.93373775,4.396142662,4.425000072,8.396354318,15.03440487,77.72040367,11.47310638,15.02102458,77.98768139,15.08517587,0.8,52800,1331.306349,,1330.552333,455.025,900,0,1094.405614,0,1.241704613,7.62168135,7.639618751,0.155691158,0.144038093,0.003863095,0.003651104,0.004451881,1.94E-05,0.005462129,-0.01551616,-13.04030066,-13.39336556,-8.465983929,14.75883333,1
24/10/2016 21:00,C12,elevated ,460.9,100.25,0,460.6,11.65,11.075,0,0.99945565,0.003555556,18.575,0,428.6,147.255,102,8.3,10.875,0,0,428.625,0,10.72361636,84.32233143,4.3099944,4.137499988,8.310404062,13.72603559,83.74574947,11.26194298,13.6890682,84.31454468,13.71041489,0.8,52800,1312.648421,,1317.106573,459.725,900,0,1085.978967,0,1.247587863,7.611051476,7.628185473,0.156854238,0.145637495,0.002291667,0.003617582,0.004382493,-0.000114472,0.004205995,-0.013508409,-12.7895894,-12.38117219,-6.016722874,13.47833333,1
24/10/2016 22:00,C12,elevated ,463.3,99.475,0,463.85,11.425,11.025,0,0.999021375,0.002666667,17.4,0,439.475,155.975,102,8.225,10.86,0,0,437.7,0,10.6002419,85.14876938,4.329929709,4.012499958,8.332159519,13.60800064,83.71229553,11.10812056,13.63967431,85.13795948,13.54507458,0.8,52800,1298.179158,,1299.948069,462.675,900,0,1087.675496,0,1.248122168,7.583252465,7.599104639,0.157358353,0.148175075,0.003077381,0.003609984,0.004317671,-4.54E-05,0.003328933,-0.012260659,-12.48444901,-11.94707285,-3.289138739,13.39933333,1
24/10/2016 23:00,C12,elevated ,470.225,99.25,0,470.9,10.9,10.2,0,0.999017125,0.002271605,16.9,0,448.25,156.05,102,8.45,10.12,0,0,446.5,0,9.926813126,88.16482449,4.173248291,4.075000048,8.177939773,12.94247532,83.79263878,10.55035412,12.95245945,88.14236069,12.96129489,0.8,52800,1251.301717,,1277.512899,468.25,900,0,1076.528599,0,1.251150152,7.583536934,7.596691374,0.15970122,0.151164562,0.006940476,0.003573074,0.004160326,-0.000673023,0.002185834,-0.015477134,-12.34261854,-11.96623444,,12.62016667,1
25/10/2016 0:00,C12,elevated ,484.1,99.05,0,485.85,10.075,9.475,0,0.99964555,0.00217284,16.275,0,468.25,156.12,101.955,8.25,9.33,0,0,469.425,0,9.108699322,91.16413212,3.846517563,3.762500048,7.848289907,12.11307275,83.87319946,9.763041258,12.10133243,91.15943813,12.11602867,0.8,52800,1184.559895,,1192.421292,482.05,900,0,1053.803145,0,1.254324602,7.584874074,7.594716158,0.164728186,0.158953152,0.009952381,0.003499811,0.00393919,-0.000202037,0.002410181,-0.015727415,-12.33229272,-11.54712318,-6.595418571,11.86433333,1
25/10/2016 1:00,C12,elevated ,506.225,98.875,0,507.575,9.225,8.375,0,0.999915975,0.001876543,15.575,0,499.375,156.215,101.9,8.1,8.29,0,0,497.325,0,8.081893265,93.1904211,3.064664721,3.450000048,7.065145314,11.07786691,84.99687672,8.889756918,11.0181191,93.2031126,11.03916311,0.8,52800,1117.926813,,1132.901061,502.575,900,0,1004.785811,0,1.258453927,7.589261716,7.597782181,0.172161435,0.168497165,0.013095238,0.003340795,0.003721173,-0.00038487,0.001872051,-0.016759508,-12.40598543,-11.10264503,,10.81233333,1
25/10/2016 2:00,C12,elevated ,521.625,98.325,0,522.875,8.55,7.775,0,1.000122425,0.001481482,14.825,0,509.95,156.275,101.9,7.95,7.545,0,0,511.4,0,7.402003288,94.20830727,2.457897544,2.375,6.458940685,10.40145528,85.52058887,8.26249218,10.3420707,94.17151165,10.33743894,0.8,52800,1073.503663,,1083.117184,519.05,900,0,969.755384,0,1.261669744,7.576804072,7.58460048,0.177044548,0.172982008,0.010017857,0.003219029,0.003567083,-0.000247088,0.001582447,-0.014080397,-12.28371921,-10.79419669,,10.12066667,1
25/10/2016 3:00,C12,elevated ,534.475,98.075,0,534.9,7.9,7.025,0,0.998159875,0.001283951,14.2,0,522.875,156.31,101.9,7.4,6.9,0,0.02,523.15,0,6.723303974,94.62691021,1.717249259,1.762499988,5.709599078,9.719311237,85.12104321,7.610755384,9.686505795,94.61451149,9.786969781,0.8,52800,1029.835322,,1044.216834,531.975,900,0,929.8924134,0,1.264919674,7.575777856,7.583284121,0.181084542,0.176931478,0.007660714,0.003086279,0.00342138,-0.000369636,0.001249416,-0.011813778,-12.25064371,-10.6701404,,9.550166667,1
25/10/2016 4:00,C12,elevated ,537.825,97.75,0,537.575,7.225,6.475,0,0.995369625,0.001185185,13.625,0,514.925,156.355,101.9,6.9,6.42,0,0,514.925,0,6.211997032,94.97693825,1.200382411,1.275000021,5.098928809,9.210601091,85.05246449,6.97530061,9.230885267,94.97812557,9.206714869,0.8,52800,989.7729096,,1000.952694,537.275,900,0,901.1106291,0,1.267372544,7.569732911,7.576384304,0.181824708,0.17401036,0.000785714,0.002988366,0.003285303,-0.000287344,0.001194778,-0.008600063,-12.13251126,-10.63781391,,8.9735,1
